,Date,Open,High,Low,Close,Adj Close,Volume
2903,1992-06-08,1.964286,1.964286,1.928571,1.937500,1.664647,26084800
2904,1992-06-09,1.937500,1.937500,1.910714,1.928571,1.656976,25320400
2905,1992-06-10,1.928571,1.955357,1.910714,1.919643,1.649305,31651200
2906,1992-06-11,1.919643,1.937500,1.910714,1.924107,1.653140,35128800
2907,1992-06-12,1.946429,1.964286,1.937500,1.950893,1.676154,24127600
2908,1992-06-15,1.928571,1.928571,1.875000,1.879464,1.614784,47297600
2909,1992-06-16,1.848214,1.857143,1.741071,1.758929,1.511223,91338800
2910,1992-06-17,1.750000,1.758929,1.678571,1.696429,1.457525,76062000
2911,1992-06-18,1.696429,1.750000,1.598214,1.616071,1.388484,108430000
2912,1992-06-19,1.642857,1.642857,1.562500,1.598214,1.373142,106859200
2913,1992-06-22,1.571429,1.598214,1.526786,1.580357,1.357800,97484800
2914,1992-06-23,1.607143,1.625000,1.589286,1.616071,1.388484,77887600
2915,1992-06-24,1.625000,1.642857,1.616071,1.642857,1.411498,52766000
2916,1992-06-25,1.660714,1.660714,1.616071,1.629464,1.399991,40152000
2917,1992-06-26,1.633929,1.642857,1.589286,1.616071,1.388484,27591200
2918,1992-06-29,1.633929,1.683036,1.616071,1.669643,1.434511,47107200
2919,1992-06-30,1.669643,1.723214,1.660714,1.714286,1.472867,48336400
2920,1992-07-01,1.714286,1.767857,1.705357,1.750000,1.503552,35882000
2921,1992-07-02,1.750000,1.750000,1.633929,1.651786,1.419169,64162000
2922,1992-07-06,1.660714,1.669643,1.625000,1.651786,1.419169,30500400
2923,1992-07-07,1.651786,1.651786,1.553571,1.580357,1.357800,51772000
2924,1992-07-08,1.571429,1.633929,1.571429,1.633929,1.403826,48988800
2925,1992-07-09,1.642857,1.660714,1.633929,1.638393,1.407662,41448400
2926,1992-07-10,1.642857,1.651786,1.602679,1.633929,1.403826,35949200
2927,1992-07-13,1.633929,1.683036,1.616071,1.678571,1.442182,31390800
2928,1992-07-14,1.678571,1.714286,1.678571,1.696429,1.457525,31497200
2929,1992-07-15,1.696429,1.750000,1.687500,1.714286,1.472867,43615600
2930,1992-07-16,1.705357,1.750000,1.687500,1.741071,1.495881,34949600
2931,1992-07-17,1.607143,1.642857,1.593750,1.607143,1.380813,105910000
2932,1992-07-20,1.598214,1.616071,1.571429,1.598214,1.373142,48031200
2933,1992-07-21,1.625000,1.651786,1.607143,1.633929,1.403826,32986800
2934,1992-07-22,1.616071,1.625000,1.571429,1.580357,1.357800,40493600
2935,1992-07-23,1.589286,1.598214,1.562500,1.598214,1.373142,42879200
2936,1992-07-24,1.589286,1.651786,1.571429,1.638393,1.407662,33742800
2937,1992-07-27,1.633929,1.660714,1.616071,1.616071,1.388484,599200
2938,1992-07-28,1.625000,1.660714,1.616071,1.660714,1.426840,33560800
2939,1992-07-29,1.665179,1.705357,1.660714,1.687500,1.449854,62692000
2940,1992-07-30,1.687500,1.696429,1.669643,1.687500,1.449854,34473600
2941,1992-07-31,1.687500,1.696429,1.669643,1.669643,1.434511,22677200
2942,1992-08-03,1.669643,1.687500,1.625000,1.633929,1.403826,17136000
2943,1992-08-04,1.607143,1.633929,1.598214,1.625000,1.396155,29929200
2944,1992-08-05,1.625000,1.625000,1.589286,1.598214,1.373142,34815200
2945,1992-08-06,1.580357,1.589286,1.526786,1.571429,1.350129,64492400
2946,1992-08-07,1.500000,1.562500,1.482143,1.549107,1.330951,54790400
2947,1992-08-10,1.544643,1.589286,1.535714,1.575893,1.353964,22862000
2948,1992-08-11,1.589286,1.589286,1.535714,1.553571,1.334786,30326800
2949,1992-08-12,1.562500,1.580357,1.544643,1.575893,1.353964,30346400
2950,1992-08-13,1.589286,1.625000,1.580357,1.598214,1.373142,42747600
2951,1992-08-14,1.607143,1.616071,1.589286,1.598214,1.373142,34025600
2952,1992-08-17,1.580357,1.598214,1.562500,1.598214,1.376837,32177600
2953,1992-08-18,1.589286,1.616071,1.589286,1.598214,1.376837,28078400
2954,1992-08-19,1.593750,1.616071,1.589286,1.589286,1.369146,42635600
2955,1992-08-20,1.598214,1.607143,1.580357,1.598214,1.376837,27227200
2956,1992-08-21,1.598214,1.616071,1.571429,1.593750,1.372992,27367200
2957,1992-08-24,1.580357,1.598214,1.544643,1.544643,1.330687,38043600
2958,1992-08-25,1.544643,1.589286,1.544643,1.584821,1.365300,33090400
2959,1992-08-26,1.580357,1.589286,1.544643,1.580357,1.361454,30265200
2960,1992-08-27,1.598214,1.611607,1.580357,1.589286,1.369146,20686400
2961,1992-08-28,1.580357,1.616071,1.571429,1.607143,1.384530,15310400
2962,1992-08-31,1.607143,1.651786,1.598214,1.642857,1.415296,30279200
2963,1992-09-01,1.651786,1.660714,1.633929,1.660714,1.430680,15072400
2964,1992-09-02,1.660714,1.741071,1.660714,1.732143,1.492215,47474000
2965,1992-09-03,1.750000,1.758929,1.705357,1.705357,1.469139,52964800
2966,1992-09-04,1.723214,1.723214,1.669643,1.687500,1.453756,15808800
2967,1992-09-08,1.669643,1.714286,1.660714,1.705357,1.469139,17500000
2968,1992-09-09,1.714286,1.758929,1.705357,1.750000,1.507599,39300800
2969,1992-09-10,1.714286,1.767857,1.696429,1.758929,1.515290,57044400
2970,1992-09-11,1.750000,1.758929,1.696429,1.700893,1.465293,44970800
2971,1992-09-14,1.750000,1.785714,1.732143,1.767857,1.522982,53670400
2972,1992-09-15,1.758929,1.758929,1.705357,1.723214,1.484523,54630800
2973,1992-09-16,1.705357,1.723214,1.660714,1.678571,1.446064,44679600
2974,1992-09-17,1.687500,1.687500,1.620536,1.642857,1.415296,43108800
2975,1992-09-18,1.633929,1.674107,1.616071,1.660714,1.430680,28901600
2976,1992-09-21,1.669643,1.705357,1.651786,1.660714,1.430680,22419600
2977,1992-09-22,1.669643,1.669643,1.616071,1.633929,1.407605,27885200
2978,1992-09-23,1.642857,1.696429,1.625000,1.696429,1.461448,30993200
2979,1992-09-24,1.687500,1.705357,1.651786,1.651786,1.422989,31413200
2980,1992-09-25,1.651786,1.660714,1.616071,1.625000,1.399913,34367200
2981,1992-09-28,1.607143,1.607143,1.562500,1.598214,1.376837,37380000
2982,1992-09-29,1.589286,1.625000,1.571429,1.602679,1.380684,39317600
2983,1992-09-30,1.607143,1.625000,1.589286,1.611607,1.388376,25012400
2984,1992-10-01,1.598214,1.611607,1.580357,1.580357,1.361454,30682400
2985,1992-10-02,1.589286,1.598214,1.535714,1.562500,1.346070,28386400
2986,1992-10-05,1.544643,1.562500,1.482143,1.553571,1.338379,66239600
2987,1992-10-06,1.562500,1.607143,1.526786,1.598214,1.376837,28361200
2988,1992-10-07,1.607143,1.616071,1.553571,1.562500,1.346070,28327600
2989,1992-10-08,1.571429,1.580357,1.535714,1.553571,1.338379,31743600
2990,1992-10-09,1.553571,1.571429,1.535714,1.549107,1.334532,14686000
2991,1992-10-12,1.544643,1.580357,1.544643,1.571429,1.353762,17908800
2992,1992-10-13,1.598214,1.642857,1.571429,1.620536,1.396067,36794800
2993,1992-10-14,1.616071,1.651786,1.607143,1.642857,1.415296,23931600
2994,1992-10-15,1.633929,1.642857,1.616071,1.625000,1.399913,18855200
2995,1992-10-16,1.669643,1.767857,1.660714,1.750000,1.507599,112837200
2996,1992-10-19,1.750000,1.758929,1.732143,1.750000,1.507599,49011200
2997,1992-10-20,1.750000,1.785714,1.732143,1.754464,1.511444,71811600
2998,1992-10-21,1.758929,1.767857,1.714286,1.732143,1.492215,28562800
2999,1992-10-22,1.732143,1.758929,1.723214,1.741071,1.499907,21117600
3000,1992-10-23,1.758929,1.767857,1.723214,1.741071,1.499907,22856400
3001,1992-10-26,1.741071,1.839286,1.732143,1.839286,1.584517,62672400
3002,1992-10-27,1.839286,1.875000,1.821429,1.839286,1.584517,52990000
3003,1992-10-28,1.830357,1.883929,1.812500,1.866071,1.607593,49148400
3004,1992-10-29,1.866071,1.928571,1.839286,1.901786,1.638360,53474400
3005,1992-10-30,1.910714,1.910714,1.857143,1.875000,1.615284,32457600
3006,1992-11-02,1.875000,1.883929,1.848214,1.866071,1.607593,42523600
3007,1992-11-03,1.875000,1.875000,1.839286,1.857143,1.599900,28187600
3008,1992-11-04,1.857143,1.883929,1.857143,1.875000,1.615284,35490000
3009,1992-11-05,1.875000,1.964286,1.875000,1.964286,1.692203,74513600
3010,1992-11-06,1.955357,2.017857,1.955357,1.991071,1.715279,65993200
3011,1992-11-09,2.000000,2.000000,1.955357,1.973214,1.699895,28232400
3012,1992-11-10,1.964286,2.017857,1.955357,2.008929,1.730662,30556400
3013,1992-11-11,2.017857,2.080357,2.008929,2.026786,1.746045,35106400
3014,1992-11-12,2.035714,2.053571,2.013393,2.031250,1.749891,26899600
3015,1992-11-13,2.035714,2.044643,2.000000,2.008929,1.730662,21187600
3016,1992-11-16,2.008929,2.062500,2.000000,2.049107,1.765275,16886800
3017,1992-11-17,2.044643,2.053571,1.959821,1.973214,1.699895,42201600
3018,1992-11-18,2.000000,2.080357,1.982143,2.062500,1.776813,76202000
3019,1992-11-19,2.062500,2.125000,2.062500,2.080357,1.792196,60135600
3020,1992-11-20,2.089286,2.098214,2.035714,2.053571,1.769121,38872400
3021,1992-11-23,2.017857,2.035714,2.008929,2.026786,1.746045,38180800
3022,1992-11-24,2.035714,2.053571,2.017857,2.053571,1.769121,39205600
3023,1992-11-25,2.035714,2.044643,2.000000,2.017857,1.738354,29335600
3024,1992-11-27,2.017857,2.044643,2.008929,2.017857,1.738354,11799200
3025,1992-11-30,2.008929,2.053571,1.986607,2.053571,1.772890,40126800
3026,1992-12-01,2.044643,2.107143,2.026786,2.080357,1.796015,32536000
3027,1992-12-02,2.080357,2.089286,2.035714,2.044643,1.765182,24444000
3028,1992-12-03,2.017857,2.058036,2.004464,2.053571,1.772890,46897200
3029,1992-12-04,2.044643,2.053571,2.017857,2.031250,1.753620,23945600
3030,1992-12-07,2.026786,2.062500,2.026786,2.062500,1.780598,36055600
3031,1992-12-08,2.062500,2.098214,2.062500,2.075893,1.792161,49159600
3032,1992-12-09,2.062500,2.071429,2.044643,2.058036,1.776744,39852400
3033,1992-12-10,2.044643,2.058036,2.017857,2.044643,1.765182,35047600
3034,1992-12-11,2.044643,2.080357,2.044643,2.053571,1.772890,30046800
3035,1992-12-14,2.053571,2.062500,2.026786,2.044643,1.765182,27627600
3036,1992-12-15,2.026786,2.035714,1.982143,2.013393,1.738204,45634400
3037,1992-12-16,2.008929,2.035714,1.946429,1.964286,1.695808,56481600
3038,1992-12-17,1.973214,2.053571,1.973214,2.031250,1.753620,58466800
3039,1992-12-18,2.053571,2.116071,2.044643,2.080357,1.796015,58864400
3040,1992-12-21,2.080357,2.142857,2.071429,2.129464,1.838410,64016400
3041,1992-12-22,2.133929,2.187500,2.133929,2.165179,1.869244,70042000
3042,1992-12-23,2.151786,2.160714,2.116071,2.133929,1.842264,28084000
3043,1992-12-24,2.142857,2.142857,2.107143,2.107143,1.819140,11491200
3044,1992-12-28,2.116071,2.133929,2.116071,2.125000,1.834556,17612000
3045,1992-12-29,2.125000,2.169643,2.125000,2.129464,1.838410,29069600
3046,1992-12-30,2.133929,2.133929,2.098214,2.098214,1.811431,25146800
3047,1992-12-31,2.098214,2.142857,2.098214,2.133929,1.842264,23058000
3048,1993-01-04,2.125000,2.142857,2.062500,2.080357,1.796015,32284000
3049,1993-01-05,2.071429,2.116071,2.044643,2.116071,1.826848,46564000
3050,1993-01-06,2.169643,2.214286,2.160714,2.205357,1.903930,70350000
3051,1993-01-07,2.205357,2.232143,2.165179,2.178571,1.880805,68034400
3052,1993-01-08,2.169643,2.250000,2.133929,2.223214,1.919347,80234000
3053,1993-01-11,2.214286,2.299107,2.205357,2.290179,1.977158,68432000
3054,1993-01-12,2.241071,2.276786,2.196429,2.196429,1.896221,86539600
3055,1993-01-13,2.196429,2.285714,2.187500,2.267857,1.957888,49910000
3056,1993-01-14,2.285714,2.330357,2.276786,2.321429,2.004137,91952000
3057,1993-01-15,2.178571,2.223214,2.142857,2.151786,1.857681,225657600
3058,1993-01-18,2.125000,2.142857,2.071429,2.125000,1.834556,83409200
3059,1993-01-19,2.133929,2.160714,2.116071,2.133929,1.842264,68510400
3060,1993-01-20,2.133929,2.151786,2.125000,2.142857,1.849972,39684400
3061,1993-01-21,2.133929,2.151786,2.098214,2.142857,1.849972,46104800
3062,1993-01-22,2.151786,2.151786,2.107143,2.125000,1.834556,36736000
3063,1993-01-25,2.116071,2.160714,2.116071,2.142857,1.849972,50568000
3064,1993-01-26,2.160714,2.214286,2.160714,2.169643,1.873097,71405600
3065,1993-01-27,2.178571,2.205357,2.098214,2.151786,1.857681,56655200
3066,1993-01-28,2.142857,2.151786,2.116071,2.138393,1.846118,46009600
3067,1993-01-29,2.151786,2.187500,2.107143,2.125000,1.834556,66525200
3068,1993-02-01,2.116071,2.187500,2.116071,2.187500,1.888514,60138400
3069,1993-02-02,2.169643,2.196429,2.151786,2.151786,1.857681,45584000
3070,1993-02-03,2.178571,2.178571,2.089286,2.142857,1.849972,66046400
3071,1993-02-04,2.142857,2.151786,2.107143,2.125000,1.834556,52038000
3072,1993-02-05,2.116071,2.125000,2.008929,2.044643,1.765182,91904400
3073,1993-02-08,2.035714,2.053571,1.982143,2.017857,1.742058,70268800
3074,1993-02-09,2.035714,2.049107,2.017857,2.031250,1.753620,59665200
3075,1993-02-10,2.035714,2.044643,1.964286,1.991071,1.718933,67071200
3076,1993-02-11,1.991071,2.008929,1.964286,1.968750,1.699662,42067200
3077,1993-02-12,1.964286,1.982143,1.919643,1.924107,1.664748,68849200
3078,1993-02-16,1.910714,1.910714,1.839286,1.892857,1.637711,101934000
3079,1993-02-17,1.901786,1.928571,1.857143,1.924107,1.664748,62395200
3080,1993-02-18,1.964286,1.973214,1.910714,1.964286,1.699511,70030800
3081,1993-02-19,1.973214,1.982143,1.955357,1.964286,1.699511,44450000
3082,1993-02-22,1.964286,2.000000,1.955357,1.968750,1.703374,24690400
3083,1993-02-23,1.964286,1.973214,1.928571,1.937500,1.676336,48518400
3084,1993-02-24,1.861607,1.924107,1.861607,1.915179,1.657023,71640800
3085,1993-02-25,1.901786,1.955357,1.901786,1.955357,1.691786,41806800
3086,1993-02-26,1.937500,1.937500,1.866071,1.892857,1.637711,73721200
3087,1993-03-01,1.892857,1.910714,1.883929,1.901786,1.645436,29825600
3088,1993-03-02,1.892857,1.946429,1.892857,1.937500,1.676336,36923600
3089,1993-03-03,1.928571,1.964286,1.901786,1.950893,1.687924,50674400
3090,1993-03-04,1.946429,1.973214,1.910714,1.964286,1.699511,47084800
3091,1993-03-05,1.955357,1.991071,1.955357,1.964286,1.699511,27904800
3092,1993-03-08,1.964286,2.026786,1.964286,2.017857,1.745861,44251200
3093,1993-03-09,2.017857,2.053571,2.017857,2.026786,1.753586,38707200
3094,1993-03-10,2.026786,2.044643,2.000000,2.026786,1.753586,33124000
3095,1993-03-11,2.035714,2.044643,2.008929,2.031250,1.757449,36153600
3096,1993-03-12,2.026786,2.026786,1.982143,2.008929,1.738137,31673600
3097,1993-03-15,2.000000,2.044643,1.977679,2.035714,1.761312,34008800
3098,1993-03-16,2.044643,2.062500,2.017857,2.017857,1.745861,25320400
3099,1993-03-17,2.017857,2.035714,1.964286,1.968750,1.703374,44055200
3100,1993-03-18,1.964286,1.986607,1.946429,1.946429,1.684061,26546800
3101,1993-03-19,1.964286,1.973214,1.910714,1.919643,1.660886,38525200
3102,1993-03-22,1.910714,1.924107,1.883929,1.901786,1.645436,41300000
3103,1993-03-23,1.901786,1.928571,1.879464,1.883929,1.629986,25634000
3104,1993-03-24,1.883929,1.937500,1.875000,1.919643,1.660886,35767200
3105,1993-03-25,1.919643,1.955357,1.910714,1.955357,1.691786,42761600
3106,1993-03-26,1.955357,1.955357,1.875000,1.901786,1.645436,37940000
3107,1993-03-29,1.866071,1.875000,1.812500,1.821429,1.575911,65427600
3108,1993-03-30,1.825893,1.866071,1.794643,1.866071,1.614536,66012800
3109,1993-03-31,1.875000,1.883929,1.830357,1.839286,1.591361,55759200
3110,1993-04-01,1.830357,1.857143,1.821429,1.848214,1.599085,27050800
3111,1993-04-02,1.803571,1.830357,1.767857,1.790179,1.548873,63448000
3112,1993-04-05,1.785714,1.803571,1.767857,1.785714,1.545010,37293200
3113,1993-04-06,1.785714,1.794643,1.741071,1.741071,1.506385,42092400
3114,1993-04-07,1.750000,1.812500,1.732143,1.803571,1.560460,40712000
3115,1993-04-08,1.785714,1.803571,1.750000,1.776786,1.537286,40857600
3116,1993-04-12,1.767857,1.821429,1.767857,1.785714,1.545010,23262400
3117,1993-04-13,1.803571,1.830357,1.723214,1.732143,1.498660,41120800
3118,1993-04-14,1.723214,1.741071,1.700893,1.741071,1.506385,42515200
3119,1993-04-15,1.723214,1.723214,1.669643,1.687500,1.460034,54675600
3120,1993-04-16,1.723214,1.741071,1.691964,1.718750,1.487072,171698800
3121,1993-04-19,1.732143,1.767857,1.723214,1.732143,1.498660,56966000
3122,1993-04-20,1.741071,1.794643,1.723214,1.785714,1.545010,60012400
3123,1993-04-21,1.794643,1.812500,1.758929,1.772321,1.533423,51318400
3124,1993-04-22,1.758929,1.803571,1.750000,1.785714,1.545010,39418400
3125,1993-04-23,1.776786,1.794643,1.741071,1.758929,1.521835,33535600
3126,1993-04-26,1.758929,1.776786,1.732143,1.750000,1.514110,25701200
3127,1993-04-27,1.741071,1.794643,1.741071,1.794643,1.552735,32418400
3128,1993-04-28,1.776786,1.857143,1.776786,1.834821,1.587498,40810000
3129,1993-04-29,1.839286,1.848214,1.790179,1.812500,1.568186,20610800
3130,1993-04-30,1.812500,1.875000,1.812500,1.830357,1.583636,33084800
3131,1993-05-03,1.830357,1.857143,1.821429,1.852679,1.602948,16296000
3132,1993-05-04,1.866071,1.937500,1.857143,1.906250,1.649299,42705600
3133,1993-05-05,1.892857,1.982143,1.892857,1.946429,1.684061,63266000
3134,1993-05-06,1.946429,1.955357,1.910714,1.919643,1.660886,17614800
3135,1993-05-07,1.910714,1.955357,1.910714,1.955357,1.691786,20473600
3136,1993-05-10,1.964286,1.995536,1.964286,1.964286,1.699511,34482000
3137,1993-05-11,1.964286,1.973214,1.928571,1.946429,1.684061,39594800
3138,1993-05-12,1.937500,1.955357,1.892857,1.901786,1.645436,26306000
3139,1993-05-13,1.910714,1.991071,1.910714,1.982143,1.714962,90431600
3140,1993-05-14,1.973214,2.000000,1.964286,1.982143,1.714962,29352400
3141,1993-05-17,1.982143,2.000000,1.964286,1.991071,1.722687,17410400
3142,1993-05-18,1.982143,2.008929,1.964286,1.982143,1.714962,40868800
3143,1993-05-19,1.955357,2.053571,1.946429,2.044643,1.769037,43192800
3144,1993-05-20,2.044643,2.107143,2.044643,2.098214,1.815387,72632000
3145,1993-05-21,2.098214,2.111607,2.026786,2.053571,1.776762,37049600
3146,1993-05-24,2.026786,2.098214,2.026786,2.058036,1.780624,37578800
3147,1993-05-25,2.026786,2.053571,1.991071,2.013393,1.741999,45180800
3148,1993-05-26,2.000000,2.062500,1.977679,2.062500,1.784487,30391200
3149,1993-05-27,2.062500,2.089286,2.044643,2.053571,1.776762,49322000
3150,1993-05-28,2.035714,2.053571,2.008929,2.022321,1.753387,45987200
3151,1993-06-01,2.017857,2.062500,2.017857,2.035714,1.764999,33768000
3152,1993-06-02,2.026786,2.080357,2.000000,2.035714,1.764999,50120000
3153,1993-06-03,2.035714,2.044643,2.000000,2.013393,1.745646,39214000
3154,1993-06-04,1.991071,2.008929,1.946429,1.959821,1.699198,53421200
3155,1993-06-07,1.946429,1.955357,1.799107,1.812500,1.571468,120576400
3156,1993-06-08,1.741071,1.785714,1.714286,1.767857,1.532762,155274000
3157,1993-06-09,1.607143,1.629464,1.571429,1.580357,1.370196,294604800
3158,1993-06-10,1.553571,1.598214,1.526786,1.589286,1.377938,138426400
3159,1993-06-11,1.607143,1.616071,1.549107,1.562500,1.354715,60580800
3160,1993-06-14,1.571429,1.598214,1.553571,1.593750,1.381808,62372800
3161,1993-06-15,1.616071,1.616071,1.495536,1.500000,1.300525,112081200
3162,1993-06-16,1.508929,1.544643,1.482143,1.508929,1.308267,88270000
3163,1993-06-17,1.517857,1.517857,1.446429,1.473214,1.277302,102359600
3164,1993-06-18,1.486607,1.504464,1.419643,1.464286,1.269561,77823200
3165,1993-06-21,1.446429,1.446429,1.410714,1.415179,1.226984,68395600
3166,1993-06-22,1.459821,1.500000,1.419643,1.477679,1.281172,84095200
3167,1993-06-23,1.491071,1.491071,1.428571,1.446429,1.254078,45180800
3168,1993-06-24,1.446429,1.491071,1.428571,1.491071,1.292784,55708800
3169,1993-06-25,1.441964,1.455357,1.410714,1.428571,1.238596,64290800
3170,1993-06-28,1.446429,1.446429,1.383929,1.433036,1.242466,88404400
3171,1993-06-29,1.437500,1.437500,1.375000,1.392857,1.207631,73567200
3172,1993-06-30,1.383929,1.419643,1.375000,1.410714,1.223113,50064000
3173,1993-07-01,1.392857,1.419643,1.357143,1.357143,1.176666,54541200
3174,1993-07-02,1.366071,1.383929,1.348214,1.375000,1.192148,47908000
3175,1993-07-06,1.366071,1.392857,1.339286,1.348214,1.168925,38813600
3176,1993-07-07,1.339286,1.352679,1.294643,1.303571,1.130219,56758800
3177,1993-07-08,1.303571,1.339286,1.294643,1.303571,1.130219,34742400
3178,1993-07-09,1.321429,1.330357,1.303571,1.312500,1.137960,39219600
3179,1993-07-12,1.312500,1.361607,1.294643,1.357143,1.176666,43470000
3180,1993-07-13,1.383929,1.383929,1.321429,1.330357,1.153443,39527600
3181,1993-07-14,1.312500,1.339286,1.276786,1.330357,1.153443,61574800
3182,1993-07-15,1.330357,1.348214,1.258929,1.276786,1.106995,84509600
3183,1993-07-16,1.017857,1.058036,0.946429,0.982143,0.851535,530149200
3184,1993-07-19,1.000000,1.026786,0.910714,0.915179,0.793475,201558000
3185,1993-07-20,0.937500,0.991071,0.919643,0.959821,0.832181,132977600
3186,1993-07-21,0.928571,0.955357,0.910714,0.937500,0.812828,113976800
3187,1993-07-22,0.928571,0.964286,0.919643,0.946429,0.820570,52794000
3188,1993-07-23,0.964286,0.982143,0.928571,0.937500,0.812828,58444400
3189,1993-07-26,0.955357,0.982143,0.928571,0.959821,0.832181,38206000
3190,1993-07-27,0.955357,0.982143,0.937500,0.946429,0.820570,49652400
3191,1993-07-28,0.937500,0.964286,0.937500,0.959821,0.832181,22948800
3192,1993-07-29,0.964286,0.982143,0.955357,0.973214,0.843793,30343600
3193,1993-07-30,0.982143,1.008929,0.964286,0.991071,0.859276,53611600
3194,1993-08-02,1.008929,1.044643,1.000000,1.017857,0.882500,54076400
3195,1993-08-03,1.035714,1.044643,1.026786,1.035714,0.897982,44119600
3196,1993-08-04,1.044643,1.089286,1.035714,1.080357,0.936688,60748800
3197,1993-08-05,1.098214,1.098214,1.035714,1.053571,0.913464,52343200
3198,1993-08-06,1.044643,1.080357,1.044643,1.044643,0.905723,31480400
3199,1993-08-09,1.044643,1.080357,1.035714,1.062500,0.921205,40353600
3200,1993-08-10,1.053571,1.062500,1.008929,1.017857,0.882500,38194800
3201,1993-08-11,1.017857,1.017857,0.964286,0.982143,0.851535,41742400
3202,1993-08-12,0.982143,0.991071,0.928571,0.946429,0.820570,84543200
3203,1993-08-13,0.946429,0.991071,0.937500,0.977679,0.847664,34703200
3204,1993-08-16,0.982143,1.000000,0.973214,0.982143,0.855288,25611600
3205,1993-08-17,0.991071,1.017857,0.973214,1.013393,0.882501,27045200
3206,1993-08-18,1.035714,1.062500,1.008929,1.017857,0.886389,47180000
3207,1993-08-19,1.026786,1.026786,0.982143,0.982143,0.855288,38032400
3208,1993-08-20,0.991071,1.000000,0.964286,1.000000,0.870838,24984400
3209,1993-08-23,1.000000,1.026786,0.982143,1.013393,0.882501,22794800
3210,1993-08-24,1.008929,1.026786,0.991071,1.000000,0.870838,25314800
3211,1993-08-25,1.000000,1.008929,0.955357,0.973214,0.847512,36442000
3212,1993-08-26,0.973214,0.973214,0.946429,0.959821,0.835849,44035600
3213,1993-08-27,0.964286,0.964286,0.937500,0.946429,0.824186,46642400
3214,1993-08-30,0.946429,0.946429,0.924107,0.928571,0.808635,68434800
3215,1993-08-31,0.946429,0.955357,0.928571,0.946429,0.824186,31967600
3216,1993-09-01,0.946429,0.955357,0.919643,0.933036,0.812523,56392000
3217,1993-09-02,0.928571,0.937500,0.901786,0.919643,0.800860,70565600
3218,1993-09-03,0.928571,0.928571,0.901786,0.919643,0.800860,40734400
3219,1993-09-07,0.928571,0.964286,0.919643,0.937500,0.816411,35884800
3220,1993-09-08,0.937500,0.964286,0.928571,0.955357,0.831961,56658000
3221,1993-09-09,0.955357,0.964286,0.928571,0.928571,0.808635,37382800
3222,1993-09-10,0.937500,0.937500,0.906250,0.937500,0.816411,33622400
3223,1993-09-13,0.937500,0.946429,0.883929,0.901786,0.785309,63946400
3224,1993-09-14,0.866071,0.892857,0.857143,0.866071,0.754208,69160000
3225,1993-09-15,0.875000,0.892857,0.839286,0.875000,0.761983,64430800
3226,1993-09-16,0.866071,0.892857,0.866071,0.883929,0.769759,21490000
3227,1993-09-17,0.870536,0.910714,0.866071,0.901786,0.785309,43008000
3228,1993-09-20,0.901786,0.910714,0.883929,0.888393,0.773646,27759200
3229,1993-09-21,0.883929,0.901786,0.852679,0.875000,0.761983,36624000
3230,1993-09-22,0.866071,0.910714,0.866071,0.910714,0.793085,27622000
3231,1993-09-23,0.910714,0.910714,0.875000,0.883929,0.769759,32737600
3232,1993-09-24,0.892857,0.901786,0.875000,0.892857,0.777534,19143600
3233,1993-09-27,0.892857,0.901786,0.866071,0.883929,0.769759,28294000
3234,1993-09-28,0.883929,0.892857,0.866071,0.883929,0.769759,23637600
3235,1993-09-29,0.866071,0.888393,0.848214,0.852679,0.742545,59186400
3236,1993-09-30,0.857143,0.857143,0.821429,0.834821,0.726994,68726000
3237,1993-10-01,0.812500,0.821429,0.803571,0.812500,0.707556,83997200
3238,1993-10-04,0.808036,0.821429,0.785714,0.812500,0.707556,48210400
3239,1993-10-05,0.821429,0.857143,0.821429,0.839286,0.730882,44077600
3240,1993-10-06,0.848214,0.857143,0.834821,0.843750,0.734770,43820000
3241,1993-10-07,0.839286,0.848214,0.812500,0.821429,0.715331,33726000
3242,1993-10-08,0.830357,0.830357,0.794643,0.808036,0.703668,34851600
3243,1993-10-11,0.812500,0.857143,0.812500,0.848214,0.738657,40286400
3244,1993-10-12,0.857143,0.892857,0.848214,0.857143,0.746433,76585600
3245,1993-10-13,0.866071,0.866071,0.839286,0.857143,0.746433,44251200
3246,1993-10-14,0.857143,0.875000,0.839286,0.848214,0.738657,40171600
3247,1993-10-15,0.991071,1.017857,0.955357,1.008929,0.878613,238812000
3248,1993-10-18,1.000000,1.026786,0.991071,1.013393,0.882501,83249600
3249,1993-10-19,1.008929,1.017857,0.973214,0.991071,0.863063,53393200
3250,1993-10-20,1.000000,1.008929,0.973214,0.991071,0.863063,34602400
3251,1993-10-21,0.982143,1.116071,0.973214,1.080357,0.940816,156777600
3252,1993-10-22,1.089286,1.125000,1.062500,1.080357,0.940816,99019200
3253,1993-10-25,1.080357,1.089286,1.058036,1.071429,0.933041,54782000
3254,1993-10-26,1.062500,1.071429,1.035714,1.062500,0.925266,55619200
3255,1993-10-27,1.071429,1.151786,1.062500,1.133929,0.987468,114766400
3256,1993-10-28,1.133929,1.151786,1.107143,1.107143,0.964142,61115600
3257,1993-10-29,1.107143,1.133929,1.089286,1.098214,0.956367,34216000
3258,1993-11-01,1.098214,1.125000,1.080357,1.125000,0.979693,26493600
3259,1993-11-02,1.116071,1.178571,1.107143,1.169643,1.018569,56061600
3260,1993-11-03,1.178571,1.178571,1.107143,1.129464,0.983581,44240000
